drug_name,medical_condition,medical_condition_description,rating,store_latitude,store_longitude,availability,price,store_name,criteria
Augmentin,Bacterial Infection,A combination antibiotic used to treat a wide variety of bacterial infections.,4.1,12.910958998147274,77.51350306462756,True,225.21,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Pan D,Acidity / GERD,"A proton pump inhibitor and prokinetic agent, used to treat gastroesophageal reflux disease (GERD).",4.3,12.910958998147274,77.51350306462756,False,195.15,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Diclofenac,Pain / Inflammation,A nonsteroidal anti-inflammatory drug (NSAID) used to treat pain and inflammatory conditions.,4.9,12.910958998147274,77.51350306462756,True,82.51,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Omeprozole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces the amount of acid produced in the stomach.,3.9,12.910958998147274,77.51350306462756,True,53.83,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Betaloc,Hypertension,A beta-blocker used to treat high blood pressure (hypertension) and angina.,4.8,12.910958998147274,77.51350306462756,True,93.76,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Enzoflam,Pain / Swelling,A combination drug with enzymes and NSAIDs to relieve swelling (edema) and pain.,4.7,12.910958998147274,77.51350306462756,True,129.92,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Hexigel gum paint,Gum Infection,"An antiseptic gel (chlorhexidine) to treat gingivitis, mouth ulcers, and oral infections.",4.4,12.910958998147274,77.51350306462756,True,93.91,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Ultrafen-plus,Pain / Fever,"A combination painkiller, often containing an NSAID and paracetamol, for moderate pain.",4.5,12.910958998147274,77.51350306462756,False,67.07,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Relentus,Cough / Cold,"A cough syrup or tablet formulation for relieving cough, cold, and allergy symptoms.",4.8,12.910958998147274,77.51350306462756,False,112.54,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Progen,Nutritional Supplement,Often a brand name for progesterone or a protein supplement.,4.2,12.910958998147274,77.51350306462756,True,247.51,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Ultracal-D,Calcium Deficiency,"A supplement containing Calcium and Vitamin D3, used to treat or prevent bone loss.",4.7,12.910958998147274,77.51350306462756,True,179.28,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Cartilix,Joint Health,"A supplement, often containing glucosamine, aimed at supporting cartilage and joint health.",4.3,12.910958998147274,77.51350306462756,True,447.5,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Dorzolamidum,Glaucoma,A carbonic anhydrase inhibitor used as eye drops to lower pressure inside the eye.,4.0,12.910958998147274,77.51350306462756,True,311.32,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Cimetidine,Acidity / Ulcer,An H2 receptor blocker that reduces stomach acid. Less common now.,4.5,12.910958998147274,77.51350306462756,True,25.26,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Oxprelol,Hypertension,"A non-selective beta blocker, less commonly used now, for hypertension.",4.5,12.910958998147274,77.51350306462756,True,119.83,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Paracetamol,Fever / Pain,Commonly used to treat fever and mild to moderate pain.,4.8,12.910958998147274,77.51350306462756,True,29.99,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Atorvastatin,High Cholesterol,A statin used to lower cholesterol and triglycerides.,3.8,12.910958998147274,77.51350306462756,True,152.5,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Metformin,Diabetes Type 2,An oral medication that helps control blood sugar levels.,4.0,12.910958998147274,77.51350306462756,True,43.27,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Amlodipine,Hypertension,A calcium channel blocker used to treat high blood pressure.,4.2,12.910958998147274,77.51350306462756,True,59.57,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Cetirizine,Allergy,An antihistamine used to relieve allergy symptoms.,4.7,12.910958998147274,77.51350306462756,True,35.42,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Azithromycin,Bacterial Infection,An antibiotic used to treat a variety of bacterial infections.,4.7,12.910958998147274,77.51350306462756,True,115.0,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Montelukast,Asthma / Allergy,Used to prevent wheezing and difficulty breathing caused by asthma.,4.2,12.910958998147274,77.51350306462756,True,176.67,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Losartan,Hypertension,An ARB used to treat high blood pressure.,5.0,12.910958998147274,77.51350306462756,True,91.26,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Sertraline,Depression / Anxiety,An SSRI antidepressant used to treat depression and anxiety disorders.,4.1,12.910958998147274,77.51350306462756,True,107.48,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Esomeprazole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces stomach acid.,4.2,12.910958998147274,77.51350306462756,True,77.04,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Clopidogrel,Blood Clot Prevention,An antiplatelet medicine used to prevent blood clots.,4.5,12.910958998147274,77.51350306462756,True,103.2,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Common
Levocetirizine,Allergy,"A newer antihistamine, considered non-drowsy.",4.2,12.910958998147274,77.51350306462756,True,48.43,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Domperidone,Nausea / Vomiting,A prokinetic agent used to treat nausea and vomiting.,4.2,12.910958998147274,77.51350306462756,True,41.21,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Ibuprofen,Pain / Inflammation,"A common NSAID used for pain relief, fever, and inflammation.",4.8,12.910958998147274,77.51350306462756,True,17.29,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Pregabalin,Neuropathic Pain,"Used to treat epilepsy, anxiety, and neuropathic (nerve) pain.",5.0,12.910958998147274,77.51350306462756,True,211.13,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Tamsulosin,Benign Prostatic Hyperplasia,An alpha-blocker used by men to treat the symptoms of an enlarged prostate (BPH).,3.8,12.910958998147274,77.51350306462756,True,240.44,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Fexofenadine,Allergy,A non-drowsy antihistamine for seasonal allergies.,4.0,12.910958998147274,77.51350306462756,True,90.31,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Glimepiride,Diabetes Type 2,A sulfonylurea drug that helps the pancreas produce more insulin.,4.0,12.910958998147274,77.51350306462756,True,72.34,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Bisoprolol,Hypertension,A beta-blocker that affects the heart and circulation.,3.9,12.910958998147274,77.51350306462756,True,78.59,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Alternate
Tacrolimus,Organ Transplant,An immunosuppressive drug used to prevent organ rejection after a transplant.,4.4,12.910958998147274,77.51350306462756,True,852.07,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Colchicine,Gout,Used to treat and prevent gout attacks.,4.4,12.910958998147274,77.51350306462756,True,137.18,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Phenytoin,Epilepsy,An anti-epileptic drug used to control seizures.,5.0,12.910958998147274,77.51350306462756,True,61.69,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Isotretinoin,Severe Acne,A powerful vitamin A derivative used to treat severe cystic acne.,4.7,12.910958998147274,77.51350306462756,True,298.44,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Allopurinol,Gout,"Reduces the production of uric acid in the body, preventing gout.",5.0,12.910958998147274,77.51350306462756,True,40.21,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Methotrexate,Rheumatoid Arthritis,An immunosuppressant used for rheumatoid arthritis and some cancers.,4.2,12.910958998147274,77.51350306462756,True,149.53,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Sofosbuvir,Hepatitis C,An antiviral medication used to treat Hepatitis C.,3.9,12.910958998147274,77.51350306462756,False,7999.0,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Enoxaparin,DVT Prevention,An anticoagulant (LMWH) injection used to prevent deep vein thrombosis.,4.5,12.910958998147274,77.51350306462756,True,447.43,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Rituximab,Autoimmune Disease / Cancer,A monoclonal antibody used to treat certain autoimmune diseases and cancers.,4.1,12.910958998147274,77.51350306462756,True,39997.45,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Ondansetron,Nausea / Vomiting,An antiemetic used to prevent nausea and vomiting caused by chemotherapy or surgery.,4.7,12.910958998147274,77.51350306462756,True,50.5,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Carbamazepine,Epilepsy / Nerve Pain,"An anticonvulsant used to treat epilepsy, bipolar disorder, and neuropathic pain.",4.0,12.910958998147274,77.51350306462756,True,75.63,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Latanoprost,Glaucoma,Eye drops used to control the progression of glaucoma by reducing intraocular pressure.,4.0,12.910958998147274,77.51350306462756,True,348.43,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Mycophenolate,Organ Transplant,An immunosuppressant used to prevent organ rejection.,4.2,12.910958998147274,77.51350306462756,True,952.3,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Adalimumab,Rheumatoid Arthritis,A biologic drug (TNF inhibitor) used for autoimmune conditions.,4.5,12.910958998147274,77.51350306462756,True,15002.15,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Acyclovir,Viral Infection (Herpes),"An antiviral medication used to treat herpes simplex, chickenpox, and shingles.",4.9,12.910958998147274,77.51350306462756,False,121.5,"Apollo Pharmacy Kenchenahalli Road, RR Nagar",Rare
Augmentin,Bacterial Infection,A combination antibiotic used to treat a wide variety of bacterial infections.,4.1,12.900447828509314,77.5096368705969,False,223.23,Lakshmi Pharma,Common
Pan D,Acidity / GERD,"A proton pump inhibitor and prokinetic agent, used to treat gastroesophageal reflux disease (GERD).",5.0,12.900447828509314,77.5096368705969,True,195.2,Lakshmi Pharma,Common
Diclofenac,Pain / Inflammation,A nonsteroidal anti-inflammatory drug (NSAID) used to treat pain and inflammatory conditions.,3.8,12.900447828509314,77.5096368705969,True,86.57,Lakshmi Pharma,Common
Omeprozole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces the amount of acid produced in the stomach.,4.4,12.900447828509314,77.5096368705969,True,54.08,Lakshmi Pharma,Common
Betaloc,Hypertension,A beta-blocker used to treat high blood pressure (hypertension) and angina.,4.5,12.900447828509314,77.5096368705969,True,94.34,Lakshmi Pharma,Common
Enzoflam,Pain / Swelling,A combination drug with enzymes and NSAIDs to relieve swelling (edema) and pain.,4.1,12.900447828509314,77.5096368705969,True,128.42,Lakshmi Pharma,Alternate
Hexigel gum paint,Gum Infection,"An antiseptic gel (chlorhexidine) to treat gingivitis, mouth ulcers, and oral infections.",4.5,12.900447828509314,77.5096368705969,True,93.02,Lakshmi Pharma,Alternate
Ultrafen-plus,Pain / Fever,"A combination painkiller, often containing an NSAID and paracetamol, for moderate pain.",4.6,12.900447828509314,77.5096368705969,True,67.91,Lakshmi Pharma,Alternate
Relentus,Cough / Cold,"A cough syrup or tablet formulation for relieving cough, cold, and allergy symptoms.",4.9,12.900447828509314,77.5096368705969,True,112.12,Lakshmi Pharma,Alternate
Progen,Nutritional Supplement,Often a brand name for progesterone or a protein supplement.,4.1,12.900447828509314,77.5096368705969,True,251.42,Lakshmi Pharma,Alternate
Ultracal-D,Calcium Deficiency,"A supplement containing Calcium and Vitamin D3, used to treat or prevent bone loss.",3.9,12.900447828509314,77.5096368705969,True,179.23,Lakshmi Pharma,Alternate
Cartilix,Joint Health,"A supplement, often containing glucosamine, aimed at supporting cartilage and joint health.",4.2,12.900447828509314,77.5096368705969,True,452.22,Lakshmi Pharma,Alternate
Dorzolamidum,Glaucoma,A carbonic anhydrase inhibitor used as eye drops to lower pressure inside the eye.,4.3,12.900447828509314,77.5096368705969,True,309.53,Lakshmi Pharma,Rare
Cimetidine,Acidity / Ulcer,An H2 receptor blocker that reduces stomach acid. Less common now.,4.0,12.900447828509314,77.5096368705969,True,27.48,Lakshmi Pharma,Rare
Oxprelol,Hypertension,"A non-selective beta blocker, less commonly used now, for hypertension.",4.1,12.900447828509314,77.5096368705969,True,120.72,Lakshmi Pharma,Rare
Paracetamol,Fever / Pain,Commonly used to treat fever and mild to moderate pain.,4.1,12.900447828509314,77.5096368705969,True,28.05,Lakshmi Pharma,Common
Atorvastatin,High Cholesterol,A statin used to lower cholesterol and triglycerides.,4.9,12.900447828509314,77.5096368705969,True,149.71,Lakshmi Pharma,Common
Metformin,Diabetes Type 2,An oral medication that helps control blood sugar levels.,4.8,12.900447828509314,77.5096368705969,True,43.7,Lakshmi Pharma,Common
Amlodipine,Hypertension,A calcium channel blocker used to treat high blood pressure.,4.7,12.900447828509314,77.5096368705969,True,61.92,Lakshmi Pharma,Common
Cetirizine,Allergy,An antihistamine used to relieve allergy symptoms.,4.4,12.900447828509314,77.5096368705969,True,32.79,Lakshmi Pharma,Common
Azithromycin,Bacterial Infection,An antibiotic used to treat a variety of bacterial infections.,4.5,12.900447828509314,77.5096368705969,True,114.44,Lakshmi Pharma,Common
Montelukast,Asthma / Allergy,Used to prevent wheezing and difficulty breathing caused by asthma.,4.2,12.900447828509314,77.5096368705969,True,174.33,Lakshmi Pharma,Common
Losartan,Hypertension,An ARB used to treat high blood pressure.,4.7,12.900447828509314,77.5096368705969,False,92.24,Lakshmi Pharma,Common
Sertraline,Depression / Anxiety,An SSRI antidepressant used to treat depression and anxiety disorders.,4.9,12.900447828509314,77.5096368705969,True,108.8,Lakshmi Pharma,Common
Esomeprazole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces stomach acid.,4.1,12.900447828509314,77.5096368705969,True,76.23,Lakshmi Pharma,Common
Clopidogrel,Blood Clot Prevention,An antiplatelet medicine used to prevent blood clots.,4.7,12.900447828509314,77.5096368705969,True,106.73,Lakshmi Pharma,Common
Levocetirizine,Allergy,"A newer antihistamine, considered non-drowsy.",4.6,12.900447828509314,77.5096368705969,True,48.82,Lakshmi Pharma,Alternate
Domperidone,Nausea / Vomiting,A prokinetic agent used to treat nausea and vomiting.,4.0,12.900447828509314,77.5096368705969,True,40.26,Lakshmi Pharma,Alternate
Ibuprofen,Pain / Inflammation,"A common NSAID used for pain relief, fever, and inflammation.",4.7,12.900447828509314,77.5096368705969,True,20.74,Lakshmi Pharma,Alternate
Pregabalin,Neuropathic Pain,"Used to treat epilepsy, anxiety, and neuropathic (nerve) pain.",4.2,12.900447828509314,77.5096368705969,True,207.71,Lakshmi Pharma,Alternate
Tamsulosin,Benign Prostatic Hyperplasia,An alpha-blocker used by men to treat the symptoms of an enlarged prostate (BPH).,4.4,12.900447828509314,77.5096368705969,True,242.37,Lakshmi Pharma,Alternate
Fexofenadine,Allergy,A non-drowsy antihistamine for seasonal allergies.,4.5,12.900447828509314,77.5096368705969,True,90.52,Lakshmi Pharma,Alternate
Glimepiride,Diabetes Type 2,A sulfonylurea drug that helps the pancreas produce more insulin.,4.1,12.900447828509314,77.5096368705969,True,68.4,Lakshmi Pharma,Alternate
Bisoprolol,Hypertension,A beta-blocker that affects the heart and circulation.,4.9,12.900447828509314,77.5096368705969,False,82.23,Lakshmi Pharma,Alternate
Tacrolimus,Organ Transplant,An immunosuppressive drug used to prevent organ rejection after a transplant.,3.8,12.900447828509314,77.5096368705969,True,847.36,Lakshmi Pharma,Rare
Colchicine,Gout,Used to treat and prevent gout attacks.,4.7,12.900447828509314,77.5096368705969,True,141.76,Lakshmi Pharma,Rare
Phenytoin,Epilepsy,An anti-epileptic drug used to control seizures.,3.8,12.900447828509314,77.5096368705969,True,58.2,Lakshmi Pharma,Rare
Isotretinoin,Severe Acne,A powerful vitamin A derivative used to treat severe cystic acne.,4.5,12.900447828509314,77.5096368705969,True,302.55,Lakshmi Pharma,Rare
Allopurinol,Gout,"Reduces the production of uric acid in the body, preventing gout.",4.1,12.900447828509314,77.5096368705969,True,37.79,Lakshmi Pharma,Rare
Methotrexate,Rheumatoid Arthritis,An immunosuppressant used for rheumatoid arthritis and some cancers.,4.7,12.900447828509314,77.5096368705969,False,151.19,Lakshmi Pharma,Rare
Sofosbuvir,Hepatitis C,An antiviral medication used to treat Hepatitis C.,4.6,12.900447828509314,77.5096368705969,True,7998.78,Lakshmi Pharma,Rare
Enoxaparin,DVT Prevention,An anticoagulant (LMWH) injection used to prevent deep vein thrombosis.,4.9,12.900447828509314,77.5096368705969,True,450.31,Lakshmi Pharma,Rare
Rituximab,Autoimmune Disease / Cancer,A monoclonal antibody used to treat certain autoimmune diseases and cancers.,4.1,12.900447828509314,77.5096368705969,True,39997.71,Lakshmi Pharma,Rare
Ondansetron,Nausea / Vomiting,An antiemetic used to prevent nausea and vomiting caused by chemotherapy or surgery.,4.7,12.900447828509314,77.5096368705969,True,51.69,Lakshmi Pharma,Rare
Carbamazepine,Epilepsy / Nerve Pain,"An anticonvulsant used to treat epilepsy, bipolar disorder, and neuropathic pain.",4.1,12.900447828509314,77.5096368705969,True,75.42,Lakshmi Pharma,Rare
Latanoprost,Glaucoma,Eye drops used to control the progression of glaucoma by reducing intraocular pressure.,4.7,12.900447828509314,77.5096368705969,True,348.68,Lakshmi Pharma,Rare
Mycophenolate,Organ Transplant,An immunosuppressant used to prevent organ rejection.,4.4,12.900447828509314,77.5096368705969,False,950.68,Lakshmi Pharma,Rare
Adalimumab,Rheumatoid Arthritis,A biologic drug (TNF inhibitor) used for autoimmune conditions.,4.3,12.900447828509314,77.5096368705969,True,15001.43,Lakshmi Pharma,Rare
Acyclovir,Viral Infection (Herpes),"An antiviral medication used to treat herpes simplex, chickenpox, and shingles.",4.0,12.900447828509314,77.5096368705969,True,120.28,Lakshmi Pharma,Rare
Augmentin,Bacterial Infection,A combination antibiotic used to treat a wide variety of bacterial infections.,4.5,12.907003244263793,77.5049541035601,True,226.65,Omkar Medicals and General Store,Common
Pan D,Acidity / GERD,"A proton pump inhibitor and prokinetic agent, used to treat gastroesophageal reflux disease (GERD).",5.0,12.907003244263793,77.5049541035601,True,195.67,Omkar Medicals and General Store,Common
Diclofenac,Pain / Inflammation,A nonsteroidal anti-inflammatory drug (NSAID) used to treat pain and inflammatory conditions.,4.4,12.907003244263793,77.5049541035601,True,87.17,Omkar Medicals and General Store,Common
Omeprozole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces the amount of acid produced in the stomach.,5.0,12.907003244263793,77.5049541035601,True,53.58,Omkar Medicals and General Store,Common
Betaloc,Hypertension,A beta-blocker used to treat high blood pressure (hypertension) and angina.,4.2,12.907003244263793,77.5049541035601,True,90.99,Omkar Medicals and General Store,Common
Enzoflam,Pain / Swelling,A combination drug with enzymes and NSAIDs to relieve swelling (edema) and pain.,3.9,12.907003244263793,77.5049541035601,False,130.63,Omkar Medicals and General Store,Alternate
Hexigel gum paint,Gum Infection,"An antiseptic gel (chlorhexidine) to treat gingivitis, mouth ulcers, and oral infections.",4.5,12.907003244263793,77.5049541035601,True,96.93,Omkar Medicals and General Store,Alternate
Ultrafen-plus,Pain / Fever,"A combination painkiller, often containing an NSAID and paracetamol, for moderate pain.",4.7,12.907003244263793,77.5049541035601,True,67.32,Omkar Medicals and General Store,Alternate
Relentus,Cough / Cold,"A cough syrup or tablet formulation for relieving cough, cold, and allergy symptoms.",4.2,12.907003244263793,77.5049541035601,True,109.83,Omkar Medicals and General Store,Alternate
Progen,Nutritional Supplement,Often a brand name for progesterone or a protein supplement.,4.8,12.907003244263793,77.5049541035601,True,249.81,Omkar Medicals and General Store,Alternate
Ultracal-D,Calcium Deficiency,"A supplement containing Calcium and Vitamin D3, used to treat or prevent bone loss.",4.8,12.907003244263793,77.5049541035601,True,179.19,Omkar Medicals and General Store,Alternate
Cartilix,Joint Health,"A supplement, often containing glucosamine, aimed at supporting cartilage and joint health.",4.7,12.907003244263793,77.5049541035601,True,449.16,Omkar Medicals and General Store,Alternate
Dorzolamidum,Glaucoma,A carbonic anhydrase inhibitor used as eye drops to lower pressure inside the eye.,5.0,12.907003244263793,77.5049541035601,True,308.62,Omkar Medicals and General Store,Rare
Cimetidine,Acidity / Ulcer,An H2 receptor blocker that reduces stomach acid. Less common now.,4.0,12.907003244263793,77.5049541035601,False,23.62,Omkar Medicals and General Store,Rare
Oxprelol,Hypertension,"A non-selective beta blocker, less commonly used now, for hypertension.",4.5,12.907003244263793,77.5049541035601,True,119.45,Omkar Medicals and General Store,Rare
Paracetamol,Fever / Pain,Commonly used to treat fever and mild to moderate pain.,3.8,12.907003244263793,77.5049541035601,True,28.46,Omkar Medicals and General Store,Common
Atorvastatin,High Cholesterol,A statin used to lower cholesterol and triglycerides.,3.8,12.907003244263793,77.5049541035601,True,147.15,Omkar Medicals and General Store,Common
Metformin,Diabetes Type 2,An oral medication that helps control blood sugar levels.,4.2,12.907003244263793,77.5049541035601,True,44.35,Omkar Medicals and General Store,Common
Amlodipine,Hypertension,A calcium channel blocker used to treat high blood pressure.,5.0,12.907003244263793,77.5049541035601,True,57.27,Omkar Medicals and General Store,Common
Cetirizine,Allergy,An antihistamine used to relieve allergy symptoms.,4.3,12.907003244263793,77.5049541035601,True,33.04,Omkar Medicals and General Store,Common
Azithromycin,Bacterial Infection,An antibiotic used to treat a variety of bacterial infections.,3.9,12.907003244263793,77.5049541035601,True,115.28,Omkar Medicals and General Store,Common
Montelukast,Asthma / Allergy,Used to prevent wheezing and difficulty breathing caused by asthma.,4.1,12.907003244263793,77.5049541035601,True,174.72,Omkar Medicals and General Store,Common
Losartan,Hypertension,An ARB used to treat high blood pressure.,4.6,12.907003244263793,77.5049541035601,True,90.5,Omkar Medicals and General Store,Common
Sertraline,Depression / Anxiety,An SSRI antidepressant used to treat depression and anxiety disorders.,4.0,12.907003244263793,77.5049541035601,True,108.78,Omkar Medicals and General Store,Common
Esomeprazole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces stomach acid.,4.5,12.907003244263793,77.5049541035601,True,77.09,Omkar Medicals and General Store,Common
Clopidogrel,Blood Clot Prevention,An antiplatelet medicine used to prevent blood clots.,4.2,12.907003244263793,77.5049541035601,True,104.79,Omkar Medicals and General Store,Common
Levocetirizine,Allergy,"A newer antihistamine, considered non-drowsy.",4.9,12.907003244263793,77.5049541035601,True,50.22,Omkar Medicals and General Store,Alternate
Domperidone,Nausea / Vomiting,A prokinetic agent used to treat nausea and vomiting.,5.0,12.907003244263793,77.5049541035601,True,37.02,Omkar Medicals and General Store,Alternate
Ibuprofen,Pain / Inflammation,"A common NSAID used for pain relief, fever, and inflammation.",4.4,12.907003244263793,77.5049541035601,True,20.32,Omkar Medicals and General Store,Alternate
Pregabalin,Neuropathic Pain,"Used to treat epilepsy, anxiety, and neuropathic (nerve) pain.",4.1,12.907003244263793,77.5049541035601,True,209.09,Omkar Medicals and General Store,Alternate
Tamsulosin,Benign Prostatic Hyperplasia,An alpha-blocker used by men to treat the symptoms of an enlarged prostate (BPH).,4.5,12.907003244263793,77.5049541035601,True,238.88,Omkar Medicals and General Store,Alternate
Fexofenadine,Allergy,A non-drowsy antihistamine for seasonal allergies.,4.9,12.907003244263793,77.5049541035601,True,87.39,Omkar Medicals and General Store,Alternate
Glimepiride,Diabetes Type 2,A sulfonylurea drug that helps the pancreas produce more insulin.,4.4,12.907003244263793,77.5049541035601,True,67.05,Omkar Medicals and General Store,Alternate
Bisoprolol,Hypertension,A beta-blocker that affects the heart and circulation.,4.1,12.907003244263793,77.5049541035601,True,77.71,Omkar Medicals and General Store,Alternate
Tacrolimus,Organ Transplant,An immunosuppressive drug used to prevent organ rejection after a transplant.,4.8,12.907003244263793,77.5049541035601,True,848.66,Omkar Medicals and General Store,Rare
Colchicine,Gout,Used to treat and prevent gout attacks.,3.9,12.907003244263793,77.5049541035601,True,139.76,Omkar Medicals and General Store,Rare
Phenytoin,Epilepsy,An anti-epileptic drug used to control seizures.,4.2,12.907003244263793,77.5049541035601,True,61.79,Omkar Medicals and General Store,Rare
Isotretinoin,Severe Acne,A powerful vitamin A derivative used to treat severe cystic acne.,4.5,12.907003244263793,77.5049541035601,True,299.37,Omkar Medicals and General Store,Rare
Allopurinol,Gout,"Reduces the production of uric acid in the body, preventing gout.",4.7,12.907003244263793,77.5049541035601,True,42.21,Omkar Medicals and General Store,Rare
Methotrexate,Rheumatoid Arthritis,An immunosuppressant used for rheumatoid arthritis and some cancers.,3.9,12.907003244263793,77.5049541035601,True,147.87,Omkar Medicals and General Store,Rare
Sofosbuvir,Hepatitis C,An antiviral medication used to treat Hepatitis C.,4.6,12.907003244263793,77.5049541035601,True,8001.46,Omkar Medicals and General Store,Rare
Enoxaparin,DVT Prevention,An anticoagulant (LMWH) injection used to prevent deep vein thrombosis.,4.4,12.907003244263793,77.5049541035601,True,452.54,Omkar Medicals and General Store,Rare
Rituximab,Autoimmune Disease / Cancer,A monoclonal antibody used to treat certain autoimmune diseases and cancers.,4.9,12.907003244263793,77.5049541035601,True,40002.33,Omkar Medicals and General Store,Rare
Ondansetron,Nausea / Vomiting,An antiemetic used to prevent nausea and vomiting caused by chemotherapy or surgery.,4.7,12.907003244263793,77.5049541035601,True,51.57,Omkar Medicals and General Store,Rare
Carbamazepine,Epilepsy / Nerve Pain,"An anticonvulsant used to treat epilepsy, bipolar disorder, and neuropathic pain.",3.9,12.907003244263793,77.5049541035601,False,73.95,Omkar Medicals and General Store,Rare
Latanoprost,Glaucoma,Eye drops used to control the progression of glaucoma by reducing intraocular pressure.,4.2,12.907003244263793,77.5049541035601,True,351.21,Omkar Medicals and General Store,Rare
Mycophenolate,Organ Transplant,An immunosuppressant used to prevent organ rejection.,3.9,12.907003244263793,77.5049541035601,True,950.11,Omkar Medicals and General Store,Rare
Adalimumab,Rheumatoid Arthritis,A biologic drug (TNF inhibitor) used for autoimmune conditions.,4.4,12.907003244263793,77.5049541035601,True,15000.73,Omkar Medicals and General Store,Rare
Acyclovir,Viral Infection (Herpes),"An antiviral medication used to treat herpes simplex, chickenpox, and shingles.",4.6,12.907003244263793,77.5049541035601,True,121.26,Omkar Medicals and General Store,Rare
Augmentin,Bacterial Infection,A combination antibiotic used to treat a wide variety of bacterial infections.,4.6,12.909722477406175,77.50923833723208,True,223.78,Be Well Drugs,Common
Pan D,Acidity / GERD,"A proton pump inhibitor and prokinetic agent, used to treat gastroesophageal reflux disease (GERD).",4.1,12.909722477406175,77.50923833723208,True,197.28,Be Well Drugs,Common
Diclofenac,Pain / Inflammation,A nonsteroidal anti-inflammatory drug (NSAID) used to treat pain and inflammatory conditions.,3.9,12.909722477406175,77.50923833723208,True,84.01,Be Well Drugs,Common
Omeprozole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces the amount of acid produced in the stomach.,4.6,12.909722477406175,77.50923833723208,True,54.42,Be Well Drugs,Common
Betaloc,Hypertension,A beta-blocker used to treat high blood pressure (hypertension) and angina.,4.2,12.909722477406175,77.50923833723208,True,94.05,Be Well Drugs,Common
Enzoflam,Pain / Swelling,A combination drug with enzymes and NSAIDs to relieve swelling (edema) and pain.,4.3,12.909722477406175,77.50923833723208,False,130.9,Be Well Drugs,Alternate
Hexigel gum paint,Gum Infection,"An antiseptic gel (chlorhexidine) to treat gingivitis, mouth ulcers, and oral infections.",4.0,12.909722477406175,77.50923833723208,True,95.0,Be Well Drugs,Alternate
